Event Rate: [0.87, 0.46, 0.27, 0.06, 0.04, 0.04, 0.04, 0.05, 0.06, 0.07, 0.49, 0.56]
Event Rate: [0.86, 0.45, 0.27, 0.05, 0.04, 0.04, 0.05, 0.05, 0.06, 0.07, 0.50, 0.56]
Event Rate: [0.89, 0.49, 0.31, 0.06, 0.04, 0.03, 0.03, 0.04, 0.04, 0.05, 0.37, 0.53]
Event Rate: [0.87, 0.44, 0.26, 0.05, 0.04, 0.04, 0.04, 0.05, 0.06, 0.07, 0.49, 0.56]
Event Rate: [0.87, 0.44, 0.28, 0.06, 0.04, 0.04, 0.04, 0.05, 0.05, 0.06, 0.46, 0.54]
Event Rate: [0.90, 0.49, 0.30, 0.06, 0.05, 0.04, 0.04, 0.05, 0.06, 0.07, 0.48, 0.55]
Event Rate: [0.89, 0.48, 0.29, 0.06, 0.05, 0.04, 0.05, 0.06, 0.06, 0.07, 0.50, 0.56]
Event Rate: [0.89, 0.47, 0.28, 0.06, 0.05, 0.04, 0.04, 0.05, 0.05, 0.06, 0.49, 0.56]
Event Rate: [0.88, 0.47, 0.28, 0.06, 0.05, 0.04, 0.05, 0.05, 0.06, 0.07, 0.50, 0.56]
Event Rate: [0.87, 0.46, 0.29, 0.07, 0.05, 0.05, 0.05, 0.06, 0.07, 0.08, 0.49, 0.55]
Event Rate: [0.90, 0.49, 0.31, 0.06, 0.04, 0.03, 0.03, 0.04, 0.04, 0.05, 0.43, 0.55]
Event Rate: [0.89, 0.48, 0.30, 0.06, 0.04, 0.04, 0.04, 0.05, 0.05, 0.06, 0.45, 0.55]
Event Rate: [0.86, 0.45, 0.27, 0.06, 0.04, 0.04, 0.05, 0.05, 0.06, 0.07, 0.49, 0.54]
Event Rate: [0.89, 0.48, 0.29, 0.06, 0.04, 0.04, 0.04, 0.05, 0.06, 0.07, 0.49, 0.55]
Event Rate: [0.90, 0.48, 0.30, 0.07, 0.05, 0.04, 0.04, 0.05, 0.05, 0.07, 0.48, 0.54]
Event Rate: [0.88, 0.47, 0.30, 0.06, 0.04, 0.04, 0.04, 0.05, 0.05, 0.06, 0.46, 0.54]
Event Rate: [0.87, 0.45, 0.28, 0.06, 0.04, 0.04, 0.04, 0.05, 0.05, 0.06, 0.49, 0.55]
Event Rate: [0.88, 0.46, 0.27, 0.05, 0.04, 0.03, 0.03, 0.04, 0.04, 0.05, 0.38, 0.54]
Event Rate: [0.88, 0.47, 0.29, 0.06, 0.04, 0.04, 0.04, 0.04, 0.04, 0.05, 0.40, 0.53]
Event Rate: [0.89, 0.47, 0.30, 0.06, 0.04, 0.04, 0.04, 0.05, 0.05, 0.06, 0.46, 0.54]
Event Rate: [0.86, 0.44, 0.26, 0.05, 0.04, 0.04, 0.04, 0.05, 0.05, 0.06, 0.48, 0.55]
Event Rate: [0.87, 0.47, 0.29, 0.07, 0.05, 0.05, 0.05, 0.06, 0.06, 0.08, 0.50, 0.57]
Event Rate: [0.89, 0.50, 0.31, 0.07, 0.05, 0.05, 0.05, 0.06, 0.06, 0.08, 0.50, 0.57]
Event Rate: [0.87, 0.45, 0.27, 0.06, 0.04, 0.04, 0.05, 0.05, 0.06, 0.07, 0.48, 0.55]
Event Rate: [0.88, 0.49, 0.30, 0.06, 0.04, 0.04, 0.04, 0.04, 0.05, 0.05, 0.42, 0.53]
Event Rate: [0.88, 0.48, 0.29, 0.06, 0.05, 0.05, 0.05, 0.06, 0.06, 0.07, 0.50, 0.56]
Event Rate: [0.88, 0.44, 0.28, 0.06, 0.04, 0.04, 0.04, 0.04, 0.05, 0.06, 0.48, 0.55]
Event Rate: [0.87, 0.47, 0.29, 0.06, 0.05, 0.05, 0.05, 0.06, 0.06, 0.08, 0.50, 0.56]
Event Rate: [0.88, 0.48, 0.28, 0.06, 0.05, 0.05, 0.05, 0.06, 0.06, 0.07, 0.49, 0.55]
Event Rate: [0.90, 0.46, 0.30, 0.05, 0.04, 0.03, 0.03, 0.04, 0.04, 0.05, 0.43, 0.52]
Event Rate: [0.88, 0.46, 0.28, 0.06, 0.04, 0.04, 0.04, 0.04, 0.05, 0.06, 0.44, 0.54]
Event Rate: [0.86, 0.43, 0.27, 0.06, 0.04, 0.04, 0.04, 0.04, 0.05, 0.06, 0.47, 0.55]
Event Rate: [0.87, 0.46, 0.29, 0.06, 0.05, 0.04, 0.05, 0.05, 0.06, 0.07, 0.50, 0.55]
Event Rate: [0.87, 0.45, 0.29, 0.05, 0.04, 0.03, 0.03, 0.04, 0.04, 0.05, 0.45, 0.54]
Event Rate: [0.88, 0.48, 0.30, 0.06, 0.05, 0.04, 0.04, 0.05, 0.05, 0.06, 0.47, 0.55]
Event Rate: [0.88, 0.46, 0.29, 0.06, 0.04, 0.04, 0.04, 0.04, 0.05, 0.06, 0.43, 0.54]
Event Rate: [0.87, 0.48, 0.29, 0.06, 0.04, 0.04, 0.04, 0.04, 0.05, 0.06, 0.44, 0.55]
Event Rate: [0.87, 0.48, 0.29, 0.06, 0.05, 0.04, 0.05, 0.06, 0.06, 0.07, 0.50, 0.56]
Event Rate: [0.88, 0.46, 0.29, 0.06, 0.04, 0.04, 0.04, 0.05, 0.05, 0.06, 0.44, 0.55]
Event Rate: [0.88, 0.47, 0.29, 0.06, 0.05, 0.04, 0.05, 0.05, 0.06, 0.07, 0.49, 0.55]
Event Rate: [0.88, 0.46, 0.28, 0.06, 0.04, 0.04, 0.04, 0.05, 0.05, 0.06, 0.46, 0.55]
Event Rate: [0.89, 0.48, 0.30, 0.06, 0.05, 0.04, 0.04, 0.05, 0.05, 0.07, 0.46, 0.55]
Event Rate: [0.88, 0.46, 0.28, 0.06, 0.04, 0.04, 0.04, 0.05, 0.05, 0.07, 0.47, 0.55]
Event Rate: [0.87, 0.45, 0.27, 0.05, 0.03, 0.03, 0.03, 0.04, 0.04, 0.05, 0.40, 0.55]
Event Rate: [0.88, 0.43, 0.27, 0.06, 0.04, 0.04, 0.04, 0.04, 0.05, 0.06, 0.48, 0.56]
Event Rate: [0.90, 0.47, 0.28, 0.06, 0.05, 0.04, 0.05, 0.05, 0.06, 0.07, 0.49, 0.55]
Event Rate: [0.89, 0.48, 0.28, 0.06, 0.05, 0.04, 0.05, 0.05, 0.06, 0.07, 0.50, 0.56]
Event Rate: [0.87, 0.45, 0.27, 0.06, 0.05, 0.04, 0.05, 0.06, 0.06, 0.07, 0.50, 0.57]
Event Rate: [0.89, 0.48, 0.29, 0.06, 0.04, 0.04, 0.04, 0.04, 0.05, 0.06, 0.44, 0.55]
Event Rate: [0.90, 0.48, 0.30, 0.06, 0.04, 0.04, 0.04, 0.04, 0.04, 0.05, 0.42, 0.55]
Event Rate: [0.88, 0.47, 0.30, 0.06, 0.05, 0.04, 0.05, 0.05, 0.06, 0.07, 0.48, 0.55]
Event Rate: [0.88, 0.46, 0.28, 0.06, 0.05, 0.04, 0.05, 0.05, 0.06, 0.07, 0.48, 0.54]
Event Rate: [0.91, 0.48, 0.32, 0.07, 0.05, 0.04, 0.05, 0.05, 0.06, 0.07, 0.48, 0.55]
Event Rate: [0.90, 0.48, 0.30, 0.06, 0.04, 0.04, 0.04, 0.05, 0.05, 0.06, 0.46, 0.54]
Event Rate: [0.88, 0.48, 0.29, 0.06, 0.04, 0.04, 0.04, 0.05, 0.05, 0.06, 0.43, 0.55]
Event Rate: [0.89, 0.48, 0.30, 0.07, 0.05, 0.05, 0.05, 0.06, 0.06, 0.07, 0.50, 0.56]
Event Rate: [0.89, 0.48, 0.29, 0.06, 0.04, 0.04, 0.04, 0.05, 0.05, 0.07, 0.46, 0.54]
Event Rate: [0.88, 0.48, 0.30, 0.07, 0.05, 0.05, 0.05, 0.06, 0.07, 0.08, 0.50, 0.57]
Event Rate: [0.91, 0.52, 0.32, 0.07, 0.05, 0.05, 0.05, 0.06, 0.06, 0.07, 0.49, 0.56]
Event Rate: [0.86, 0.45, 0.27, 0.06, 0.05, 0.05, 0.05, 0.06, 0.07, 0.08, 0.49, 0.55]
Event Rate: [0.90, 0.49, 0.31, 0.07, 0.05, 0.05, 0.05, 0.06, 0.07, 0.08, 0.48, 0.56]
Event Rate: [0.88, 0.46, 0.28, 0.06, 0.05, 0.04, 0.04, 0.05, 0.06, 0.07, 0.47, 0.55]
Event Rate: [0.91, 0.45, 0.29, 0.06, 0.04, 0.04, 0.04, 0.04, 0.05, 0.06, 0.46, 0.56]
Event Rate: [0.88, 0.50, 0.30, 0.06, 0.05, 0.05, 0.05, 0.06, 0.06, 0.08, 0.50, 0.58]
Event Rate: [0.88, 0.48, 0.29, 0.06, 0.04, 0.04, 0.04, 0.05, 0.05, 0.06, 0.47, 0.55]
Event Rate: [0.89, 0.49, 0.30, 0.06, 0.05, 0.04, 0.04, 0.05, 0.05, 0.06, 0.48, 0.56]
Event Rate: [0.88, 0.47, 0.29, 0.06, 0.05, 0.04, 0.05, 0.05, 0.06, 0.07, 0.46, 0.54]
Event Rate: [0.89, 0.45, 0.29, 0.06, 0.05, 0.04, 0.05, 0.06, 0.06, 0.07, 0.49, 0.56]
Event Rate: [0.88, 0.48, 0.29, 0.06, 0.05, 0.05, 0.05, 0.06, 0.06, 0.07, 0.50, 0.55]
Event Rate: [0.90, 0.51, 0.33, 0.07, 0.05, 0.05, 0.05, 0.06, 0.06, 0.07, 0.50, 0.55]
Event Rate: [0.86, 0.44, 0.25, 0.05, 0.04, 0.04, 0.04, 0.05, 0.06, 0.07, 0.48, 0.56]
Event Rate: [0.87, 0.46, 0.27, 0.06, 0.04, 0.04, 0.04, 0.05, 0.06, 0.07, 0.49, 0.55]
Event Rate: [0.90, 0.48, 0.29, 0.06, 0.05, 0.05, 0.05, 0.06, 0.07, 0.08, 0.50, 0.56]
Event Rate: [0.86, 0.46, 0.27, 0.06, 0.05, 0.04, 0.05, 0.05, 0.06, 0.07, 0.50, 0.55]
Event Rate: [0.88, 0.47, 0.29, 0.06, 0.05, 0.04, 0.04, 0.05, 0.06, 0.07, 0.47, 0.54]
Event Rate: [0.90, 0.48, 0.30, 0.06, 0.04, 0.03, 0.04, 0.04, 0.04, 0.05, 0.41, 0.53]
Event Rate: [0.88, 0.47, 0.29, 0.06, 0.04, 0.04, 0.04, 0.05, 0.05, 0.06, 0.47, 0.55]
Event Rate: [0.87, 0.47, 0.29, 0.06, 0.05, 0.04, 0.04, 0.05, 0.05, 0.06, 0.49, 0.56]
Event Rate: [0.87, 0.46, 0.27, 0.06, 0.05, 0.04, 0.05, 0.05, 0.06, 0.07, 0.50, 0.55]
Event Rate: [0.90, 0.48, 0.32, 0.07, 0.05, 0.04, 0.04, 0.05, 0.06, 0.07, 0.48, 0.55]
Event Rate: [0.89, 0.46, 0.29, 0.06, 0.05, 0.04, 0.05, 0.05, 0.06, 0.07, 0.49, 0.57]
Event Rate: [0.90, 0.48, 0.29, 0.07, 0.05, 0.05, 0.05, 0.06, 0.07, 0.08, 0.50, 0.55]
Event Rate: [0.89, 0.47, 0.29, 0.06, 0.05, 0.04, 0.05, 0.05, 0.06, 0.07, 0.48, 0.54]
Event Rate: [0.89, 0.48, 0.29, 0.06, 0.05, 0.04, 0.04, 0.05, 0.05, 0.06, 0.45, 0.54]
Event Rate: [0.85, 0.44, 0.26, 0.06, 0.05, 0.05, 0.05, 0.06, 0.07, 0.08, 0.50, 0.55]
Event Rate: [0.91, 0.50, 0.31, 0.07, 0.05, 0.04, 0.04, 0.05, 0.05, 0.06, 0.47, 0.56]
Event Rate: [0.89, 0.47, 0.30, 0.06, 0.04, 0.04, 0.04, 0.04, 0.05, 0.06, 0.46, 0.53]
Event Rate: [0.87, 0.48, 0.30, 0.06, 0.05, 0.04, 0.04, 0.05, 0.05, 0.06, 0.45, 0.56]
Event Rate: [0.86, 0.44, 0.26, 0.05, 0.04, 0.04, 0.04, 0.05, 0.05, 0.06, 0.48, 0.55]
Event Rate: [0.87, 0.46, 0.28, 0.06, 0.04, 0.04, 0.04, 0.04, 0.05, 0.06, 0.48, 0.55]
Event Rate: [0.87, 0.46, 0.27, 0.06, 0.05, 0.04, 0.05, 0.05, 0.06, 0.07, 0.50, 0.56]
Event Rate: [0.90, 0.49, 0.31, 0.07, 0.05, 0.04, 0.04, 0.05, 0.05, 0.07, 0.49, 0.56]
Event Rate: [0.88, 0.46, 0.30, 0.06, 0.05, 0.04, 0.05, 0.06, 0.06, 0.07, 0.50, 0.56]
Event Rate: [0.89, 0.46, 0.30, 0.06, 0.05, 0.04, 0.05, 0.05, 0.06, 0.07, 0.49, 0.56]
Event Rate: [0.90, 0.46, 0.30, 0.06, 0.04, 0.03, 0.03, 0.04, 0.04, 0.05, 0.42, 0.53]
Event Rate: [0.87, 0.47, 0.29, 0.06, 0.05, 0.05, 0.05, 0.06, 0.06, 0.08, 0.49, 0.56]
Event Rate: [0.86, 0.46, 0.27, 0.06, 0.05, 0.04, 0.05, 0.05, 0.06, 0.07, 0.48, 0.55]
Event Rate: [0.89, 0.48, 0.31, 0.07, 0.05, 0.05, 0.05, 0.06, 0.06, 0.07, 0.50, 0.56]
Event Rate: [0.87, 0.44, 0.27, 0.05, 0.04, 0.03, 0.03, 0.04, 0.04, 0.05, 0.42, 0.53]
Event Rate: [0.90, 0.46, 0.29, 0.06, 0.05, 0.04, 0.04, 0.05, 0.05, 0.06, 0.47, 0.53]
Event Rate: [0.89, 0.48, 0.29, 0.06, 0.05, 0.04, 0.04, 0.05, 0.05, 0.06, 0.45, 0.55]
Event Rate: [0.90, 0.50, 0.33, 0.07, 0.05, 0.05, 0.05, 0.05, 0.06, 0.07, 0.47, 0.54]
Event Rate: [0.87, 0.41, 0.25, 0.05, 0.03, 0.03, 0.03, 0.04, 0.04, 0.05, 0.47, 0.57]
Event Rate: [0.89, 0.48, 0.30, 0.06, 0.04, 0.04, 0.04, 0.05, 0.05, 0.06, 0.42, 0.53]
Event Rate: [0.86, 0.45, 0.27, 0.05, 0.04, 0.03, 0.04, 0.04, 0.05, 0.06, 0.44, 0.55]
Event Rate: [0.90, 0.49, 0.32, 0.07, 0.05, 0.05, 0.05, 0.06, 0.06, 0.07, 0.50, 0.55]
Event Rate: [0.87, 0.46, 0.28, 0.06, 0.04, 0.04, 0.04, 0.05, 0.06, 0.07, 0.50, 0.56]
Event Rate: [0.87, 0.47, 0.29, 0.06, 0.04, 0.04, 0.04, 0.05, 0.05, 0.06, 0.45, 0.54]
Event Rate: [0.88, 0.48, 0.29, 0.06, 0.04, 0.04, 0.04, 0.05, 0.05, 0.06, 0.42, 0.54]
Event Rate: [0.89, 0.48, 0.30, 0.06, 0.04, 0.03, 0.04, 0.04, 0.04, 0.05, 0.41, 0.53]
Event Rate: [0.90, 0.50, 0.31, 0.06, 0.04, 0.04, 0.04, 0.05, 0.05, 0.06, 0.45, 0.54]
Event Rate: [0.89, 0.49, 0.30, 0.07, 0.05, 0.05, 0.05, 0.06, 0.06, 0.07, 0.48, 0.55]
Event Rate: [0.85, 0.41, 0.25, 0.05, 0.04, 0.04, 0.04, 0.05, 0.05, 0.06, 0.47, 0.55]
Event Rate: [0.89, 0.49, 0.31, 0.06, 0.05, 0.04, 0.04, 0.05, 0.05, 0.06, 0.46, 0.55]
Event Rate: [0.87, 0.46, 0.26, 0.06, 0.04, 0.04, 0.05, 0.05, 0.06, 0.07, 0.49, 0.55]
Event Rate: [0.89, 0.49, 0.31, 0.07, 0.05, 0.04, 0.05, 0.05, 0.05, 0.06, 0.45, 0.54]
Event Rate: [0.88, 0.47, 0.28, 0.06, 0.04, 0.04, 0.04, 0.05, 0.05, 0.06, 0.50, 0.56]
Event Rate: [0.89, 0.49, 0.30, 0.06, 0.04, 0.04, 0.04, 0.05, 0.05, 0.06, 0.43, 0.54]
Event Rate: [0.89, 0.46, 0.28, 0.06, 0.05, 0.04, 0.04, 0.05, 0.06, 0.07, 0.49, 0.55]
Event Rate: [0.88, 0.45, 0.29, 0.06, 0.04, 0.04, 0.04, 0.05, 0.05, 0.06, 0.47, 0.55]
Event Rate: [0.89, 0.47, 0.30, 0.05, 0.04, 0.03, 0.03, 0.04, 0.04, 0.05, 0.39, 0.54]
Event Rate: [0.88, 0.47, 0.29, 0.06, 0.04, 0.04, 0.04, 0.04, 0.05, 0.06, 0.47, 0.54]
Event Rate: [0.89, 0.47, 0.28, 0.06, 0.05, 0.05, 0.05, 0.06, 0.06, 0.07, 0.50, 0.55]
Event Rate: [0.90, 0.50, 0.31, 0.07, 0.05, 0.05, 0.05, 0.06, 0.06, 0.07, 0.49, 0.54]
Event Rate: [0.90, 0.48, 0.31, 0.06, 0.05, 0.04, 0.05, 0.05, 0.06, 0.07, 0.47, 0.54]
Event Rate: [0.91, 0.49, 0.30, 0.06, 0.04, 0.03, 0.04, 0.04, 0.04, 0.05, 0.44, 0.55]
Event Rate: [0.90, 0.50, 0.31, 0.06, 0.05, 0.04, 0.05, 0.05, 0.06, 0.07, 0.49, 0.55]
Event Rate: [0.89, 0.48, 0.30, 0.06, 0.04, 0.04, 0.04, 0.05, 0.05, 0.06, 0.47, 0.55]
Event Rate: [0.89, 0.48, 0.30, 0.06, 0.05, 0.04, 0.04, 0.05, 0.06, 0.07, 0.50, 0.55]
Event Rate: [0.89, 0.49, 0.29, 0.06, 0.05, 0.05, 0.05, 0.06, 0.06, 0.07, 0.50, 0.58]
Event Rate: [0.87, 0.46, 0.28, 0.06, 0.05, 0.05, 0.05, 0.06, 0.06, 0.08, 0.50, 0.56]
Event Rate: [0.89, 0.47, 0.29, 0.06, 0.05, 0.04, 0.05, 0.05, 0.06, 0.07, 0.46, 0.55]
Event Rate: [0.89, 0.49, 0.31, 0.07, 0.05, 0.04, 0.05, 0.05, 0.06, 0.07, 0.47, 0.56]
Event Rate: [0.89, 0.45, 0.29, 0.06, 0.05, 0.04, 0.04, 0.05, 0.06, 0.07, 0.49, 0.56]
Event Rate: [0.89, 0.47, 0.30, 0.06, 0.04, 0.04, 0.04, 0.05, 0.05, 0.06, 0.47, 0.55]
Event Rate: [0.87, 0.47, 0.29, 0.07, 0.05, 0.05, 0.05, 0.06, 0.07, 0.08, 0.50, 0.56]
Event Rate: [0.89, 0.48, 0.31, 0.07, 0.05, 0.05, 0.05, 0.06, 0.06, 0.07, 0.49, 0.56]
Event Rate: [0.90, 0.48, 0.31, 0.06, 0.05, 0.04, 0.04, 0.05, 0.05, 0.06, 0.47, 0.54]
Event Rate: [0.89, 0.49, 0.32, 0.07, 0.05, 0.05, 0.05, 0.06, 0.06, 0.07, 0.48, 0.55]
Event Rate: [0.90, 0.49, 0.31, 0.07, 0.05, 0.05, 0.05, 0.06, 0.06, 0.07, 0.49, 0.55]
Event Rate: [0.87, 0.46, 0.28, 0.06, 0.05, 0.05, 0.06, 0.06, 0.07, 0.08, 0.50, 0.56]
Event Rate: [0.89, 0.49, 0.32, 0.07, 0.05, 0.05, 0.05, 0.06, 0.07, 0.08, 0.49, 0.54]
Event Rate: [0.87, 0.48, 0.29, 0.06, 0.05, 0.04, 0.04, 0.05, 0.05, 0.06, 0.48, 0.54]
Event Rate: [0.85, 0.44, 0.27, 0.06, 0.05, 0.05, 0.05, 0.06, 0.06, 0.07, 0.50, 0.57]
Event Rate: [0.89, 0.47, 0.28, 0.06, 0.05, 0.04, 0.05, 0.05, 0.06, 0.07, 0.46, 0.54]
Event Rate: [0.89, 0.48, 0.30, 0.07, 0.05, 0.05, 0.05, 0.06, 0.07, 0.08, 0.50, 0.55]
Event Rate: [0.89, 0.46, 0.28, 0.06, 0.04, 0.04, 0.04, 0.05, 0.05, 0.06, 0.47, 0.55]
Event Rate: [0.90, 0.52, 0.33, 0.07, 0.05, 0.05, 0.05, 0.05, 0.06, 0.07, 0.47, 0.54]
Event Rate: [0.88, 0.48, 0.31, 0.07, 0.06, 0.05, 0.06, 0.07, 0.07, 0.09, 0.50, 0.55]
Event Rate: [0.90, 0.51, 0.31, 0.07, 0.05, 0.05, 0.05, 0.06, 0.07, 0.08, 0.50, 0.57]
Event Rate: [0.86, 0.47, 0.28, 0.06, 0.05, 0.05, 0.05, 0.06, 0.07, 0.08, 0.50, 0.56]
Event Rate: [0.90, 0.49, 0.30, 0.06, 0.05, 0.04, 0.05, 0.05, 0.06, 0.07, 0.47, 0.55]
Event Rate: [0.87, 0.44, 0.28, 0.06, 0.04, 0.04, 0.04, 0.05, 0.05, 0.06, 0.49, 0.55]
Event Rate: [0.89, 0.47, 0.31, 0.06, 0.05, 0.04, 0.04, 0.05, 0.05, 0.06, 0.46, 0.53]
Event Rate: [0.89, 0.48, 0.29, 0.07, 0.06, 0.06, 0.06, 0.07, 0.08, 0.09, 0.50, 0.55]
Event Rate: [0.90, 0.50, 0.32, 0.06, 0.04, 0.04, 0.04, 0.04, 0.05, 0.06, 0.46, 0.55]
Event Rate: [0.88, 0.47, 0.29, 0.06, 0.05, 0.05, 0.05, 0.05, 0.06, 0.07, 0.46, 0.54]
Event Rate: [0.89, 0.49, 0.31, 0.07, 0.05, 0.05, 0.05, 0.06, 0.07, 0.08, 0.50, 0.56]
Event Rate: [0.88, 0.48, 0.30, 0.06, 0.05, 0.05, 0.05, 0.05, 0.06, 0.07, 0.46, 0.54]
Event Rate: [0.90, 0.47, 0.30, 0.07, 0.05, 0.05, 0.05, 0.06, 0.06, 0.08, 0.50, 0.58]
Event Rate: [0.89, 0.45, 0.29, 0.06, 0.05, 0.04, 0.04, 0.05, 0.06, 0.07, 0.47, 0.54]
Event Rate: [0.87, 0.46, 0.27, 0.06, 0.05, 0.05, 0.05, 0.06, 0.07, 0.08, 0.50, 0.57]
Event Rate: [0.88, 0.46, 0.28, 0.06, 0.05, 0.05, 0.05, 0.06, 0.06, 0.08, 0.50, 0.57]
Event Rate: [0.90, 0.50, 0.33, 0.07, 0.06, 0.05, 0.06, 0.06, 0.07, 0.08, 0.50, 0.55]
Event Rate: [0.89, 0.46, 0.28, 0.06, 0.05, 0.05, 0.05, 0.06, 0.06, 0.08, 0.50, 0.56]
Event Rate: [0.89, 0.46, 0.30, 0.06, 0.05, 0.04, 0.04, 0.05, 0.06, 0.07, 0.48, 0.55]
Event Rate: [0.89, 0.50, 0.30, 0.06, 0.05, 0.05, 0.05, 0.06, 0.06, 0.08, 0.49, 0.56]
Event Rate: [0.87, 0.47, 0.29, 0.06, 0.05, 0.05, 0.05, 0.06, 0.07, 0.08, 0.50, 0.56]
Event Rate: [0.89, 0.48, 0.31, 0.06, 0.05, 0.04, 0.04, 0.05, 0.06, 0.07, 0.46, 0.54]
Event Rate: [0.89, 0.47, 0.30, 0.06, 0.05, 0.05, 0.05, 0.06, 0.06, 0.07, 0.49, 0.54]
Event Rate: [0.89, 0.48, 0.30, 0.07, 0.06, 0.05, 0.06, 0.07, 0.07, 0.09, 0.50, 0.55]
Event Rate: [0.90, 0.50, 0.31, 0.07, 0.06, 0.06, 0.06, 0.07, 0.08, 0.09, 0.50, 0.56]
Event Rate: [0.90, 0.47, 0.30, 0.07, 0.05, 0.05, 0.05, 0.06, 0.06, 0.07, 0.49, 0.54]
Event Rate: [0.89, 0.49, 0.31, 0.07, 0.05, 0.05, 0.05, 0.06, 0.06, 0.08, 0.49, 0.55]
Event Rate: [0.88, 0.47, 0.30, 0.06, 0.05, 0.05, 0.05, 0.06, 0.07, 0.08, 0.50, 0.55]
Event Rate: [0.86, 0.45, 0.27, 0.06, 0.05, 0.05, 0.05, 0.06, 0.07, 0.08, 0.50, 0.55]
Event Rate: [0.87, 0.46, 0.27, 0.06, 0.04, 0.04, 0.04, 0.04, 0.05, 0.06, 0.46, 0.54]
Event Rate: [0.87, 0.45, 0.27, 0.06, 0.04, 0.04, 0.04, 0.05, 0.06, 0.07, 0.50, 0.55]
Event Rate: [0.86, 0.46, 0.28, 0.06, 0.05, 0.05, 0.05, 0.06, 0.07, 0.08, 0.50, 0.55]
Event Rate: [0.89, 0.47, 0.28, 0.06, 0.04, 0.04, 0.04, 0.05, 0.06, 0.07, 0.48, 0.54]
Event Rate: [0.90, 0.46, 0.29, 0.07, 0.05, 0.05, 0.05, 0.06, 0.06, 0.08, 0.49, 0.54]
Event Rate: [0.89, 0.50, 0.31, 0.07, 0.05, 0.04, 0.05, 0.05, 0.06, 0.07, 0.45, 0.55]
Event Rate: [0.89, 0.48, 0.30, 0.07, 0.05, 0.05, 0.05, 0.06, 0.06, 0.07, 0.49, 0.55]
Event Rate: [0.89, 0.49, 0.32, 0.07, 0.05, 0.05, 0.05, 0.06, 0.06, 0.08, 0.50, 0.55]
Event Rate: [0.88, 0.49, 0.30, 0.07, 0.05, 0.05, 0.05, 0.06, 0.07, 0.08, 0.50, 0.56]
Event Rate: [0.89, 0.47, 0.29, 0.06, 0.05, 0.04, 0.04, 0.05, 0.06, 0.07, 0.48, 0.55]
Event Rate: [0.89, 0.44, 0.30, 0.06, 0.04, 0.04, 0.04, 0.04, 0.05, 0.06, 0.45, 0.54]
Event Rate: [0.88, 0.47, 0.30, 0.06, 0.05, 0.05, 0.05, 0.06, 0.06, 0.07, 0.49, 0.54]
Event Rate: [0.89, 0.48, 0.31, 0.07, 0.05, 0.05, 0.05, 0.06, 0.06, 0.08, 0.49, 0.55]
Event Rate: [0.89, 0.48, 0.30, 0.07, 0.06, 0.06, 0.06, 0.07, 0.08, 0.09, 0.50, 0.57]
Event Rate: [0.90, 0.50, 0.33, 0.08, 0.06, 0.06, 0.06, 0.07, 0.08, 0.09, 0.50, 0.56]
Event Rate: [0.89, 0.48, 0.30, 0.07, 0.05, 0.05, 0.05, 0.06, 0.06, 0.08, 0.47, 0.54]
Event Rate: [0.87, 0.42, 0.26, 0.05, 0.04, 0.04, 0.04, 0.05, 0.06, 0.07, 0.49, 0.55]
Event Rate: [0.87, 0.46, 0.28, 0.06, 0.05, 0.05, 0.05, 0.06, 0.06, 0.08, 0.50, 0.56]
Event Rate: [0.85, 0.43, 0.26, 0.05, 0.03, 0.03, 0.03, 0.04, 0.04, 0.05, 0.43, 0.55]
Event Rate: [0.89, 0.47, 0.30, 0.07, 0.05, 0.05, 0.05, 0.06, 0.06, 0.07, 0.50, 0.56]
Event Rate: [0.87, 0.47, 0.29, 0.06, 0.05, 0.04, 0.05, 0.05, 0.06, 0.07, 0.49, 0.54]
Event Rate: [0.89, 0.49, 0.31, 0.07, 0.05, 0.05, 0.05, 0.05, 0.06, 0.07, 0.49, 0.55]
Event Rate: [0.88, 0.47, 0.29, 0.07, 0.06, 0.06, 0.06, 0.07, 0.08, 0.09, 0.50, 0.54]
Event Rate: [0.87, 0.46, 0.29, 0.06, 0.04, 0.04, 0.04, 0.05, 0.05, 0.07, 0.47, 0.56]
Event Rate: [0.87, 0.45, 0.27, 0.05, 0.03, 0.03, 0.03, 0.04, 0.04, 0.05, 0.39, 0.53]
Event Rate: [0.85, 0.44, 0.27, 0.05, 0.04, 0.04, 0.05, 0.05, 0.06, 0.07, 0.47, 0.55]
Event Rate: [0.89, 0.49, 0.30, 0.07, 0.05, 0.05, 0.05, 0.06, 0.07, 0.08, 0.50, 0.57]
Event Rate: [0.86, 0.47, 0.29, 0.07, 0.06, 0.05, 0.06, 0.07, 0.07, 0.09, 0.50, 0.55]
Event Rate: [0.90, 0.47, 0.29, 0.06, 0.05, 0.04, 0.05, 0.05, 0.06, 0.07, 0.48, 0.54]
Event Rate: [0.88, 0.47, 0.28, 0.06, 0.05, 0.05, 0.05, 0.06, 0.07, 0.08, 0.50, 0.56]
Event Rate: [0.84, 0.45, 0.27, 0.06, 0.05, 0.04, 0.05, 0.05, 0.06, 0.07, 0.48, 0.54]
Event Rate: [0.91, 0.49, 0.32, 0.07, 0.05, 0.05, 0.05, 0.06, 0.06, 0.08, 0.49, 0.54]
